1	0.333333333333	0.30303030303	0.181818181818	0.181818181818
2	0.412969283276	0.341296928328	0.122866894198	0.122866894198
3	0.48172276511	0.361925443359	0.0781758957655	0.0781758957655
4	0.537619799508	0.367201556935	0.0475893217787	0.0475893217787
5	0.582246034931	0.361528978355	0.0281124933569	0.0281124933569
6	0.530563635944	0.411797843497	0.0256171202483	0.0320214003103
7	0.477574452817	0.463337751722	0.0230586518873	0.0360291435739
8	0.424570357502	0.51489216428	0.0204994635236	0.0400380146944
9	0.372844667926	0.565203135997	0.0180020002222	0.0439501958551
10	0.323568899606	0.613131192762	0.015622826082	0.0476770815492
11	0.353438667497	0.608846782456	0.00930819456443	0.0284063554823
12	0.381062943334	0.596757638332	0.00547402371052	0.0167053946244
13	0.407263093757	0.579807247694	0.00319112324757	0.00973853530143
14	0.432608256265	0.559900302643	0.00184893605162	0.00564250504035
15	0.457450193316	0.538228919315	0.00106642291306	0.00325446445636
16	0.402908173088	0.592569512902	0.000939272764375	0.00358304124594
17	0.350648215733	0.644636471398	0.000817442635604	0.00389787023355
18	0.301727977004	0.69337604503	0.000703398168565	0.0041925797973
19	0.256922677326	0.738015876304	0.000598946582577	0.00446249978674
20	0.216699081747	0.778090923962	0.000505176015643	0.00470481827523
21	0.233789999918	0.763144052875	0.000297283050184	0.00276866415687
22	0.251595500123	0.746604799631	0.000174504106752	0.00162519613981
23	0.270152609532	0.728793331182	0.000102204616949	0.000951854669946
24	0.289469815227	0.709914132277	5.97342199923e-05	0.000556318275559
25	0.309533025419	0.690107655736	3.48405876022e-05	0.000324478257468
26	0.263969729506	0.735654664667	2.97120492158e-05	0.00034589377716
27	0.222947380389	0.776662350003	2.5094633203e-05	0.000365174975057
28	0.186682935548	0.812913831815	2.10127599825e-05	0.000382219877473
29	0.155139375216	0.844446116637	1.74622626631e-05	0.000397045884326
30	0.1280861898	0.871489631666	1.44171954198e-05	0.000409761339023
31	0.139136272724	0.860612396709	8.54235092643e-06	0.000242788215883
32	0.15096461147	0.848886644801	5.05557738493e-06	0.000143688151437
33	0.163601010173	0.836311065702	2.98840982109e-06	8.4935715594e-05
34	0.177070448275	0.822877644629	1.76424471871e-06	5.01428507592e-05
35	0.191392471874	0.808576925122	1.04015043728e-06	2.95628534922e-05
36	0.159208263228	0.840760132009	8.65240638742e-07	3.07395225271e-05
37	0.131555580444	0.868411954081	7.14958081606e-07	3.17505169536e-05
38	0.10808840642	0.89187839767	5.87422285221e-07	3.26084873115e-05
39	0.0883813350521	0.91158485564	4.80321317769e-07	3.33289866378e-05
40	0.071977366098	0.927988314007	3.91171544459e-07	3.39287230654e-05
41	0.0786103651643	0.921369189776	2.33028845434e-07	2.02120304377e-05
42	0.0857976449162	0.914190183629	1.38727896718e-07	1.20327269605e-05
43	0.0935750134081	0.906417745808	8.25290599326e-08	7.15825488577e-06
44	0.101978545732	0.898017150061	4.90585129477e-08	4.25514770534e-06
45	0.111044179099	0.888953264443	2.91380127188e-08	2.52731973533e-06
46	0.0908530850582	0.909144306378	2.38398659835e-08	2.58472344911e-06
47	0.0740275954854	0.925969752531	1.94248544705e-08	2.63255867715e-06
48	0.0601120669775	0.939885245128	1.57734172683e-08	2.67212082341e-06
49	0.0486748428178	0.951322439773	1.27722875762e-08	2.70463709721e-06
50	0.0393226794025	0.960674579054	1.03182782012e-08	2.73122549855e-06
